	SFC-023_S32_L002_alignment.bam	SFC-025_S33_L002_alignment.bam	SFC13_S23_L002_alignment.bam	SFC14_S17_L001_alignment.bam	SFC15-CM_S29_L002_alignment.bam	SFC16_S6_L001_alignment.bam	SFC17_S7_L001_alignment.bam	SFC-18_S20_L002_alignment.bam	SFC19_S24_L002_alignment.bam	SFC-21_S22_L002_alignment.bam	SFC22_S9_L001_alignment.bam	SFD1-CM_S28_L002_alignment.bam	SFM-10_S1_L001_alignment.bam	SFM-1_S11_L001_alignment.bam	SFM-3_S12_L001_alignment.bam	SFM-5_S2_L001_alignment.bam	SFM-6_S3_L001_alignment.bam	SFM-7_S13_L001_alignment.bam	SFM-8_S8_L001_alignment.bam	SFM9_S10_L001_alignment.bam	SFU2_S5_L001_alignment.bam	SFU-3_S21_L002_alignment.bam	SXC2_S4_L001_alignment.bam	IFC63_S16_L001_alignment.bam	IFC66_S31_L002_alignment.bam	IFD6_S1alignment.bam	IFD8_S2alignment.bam	IFM047_S10alignment.bam	IFM-049_S6alignment.bam	IFM050_S11alignment.bam	IFM054_S12alignment.bam	IFM058_S13alignment.bam	IFM060_S14alignment.bam	IFM061_S15alignment.bam	IFM12_S16alignment.bam	IFM14_S7alignment.bam	IFM21_S3alignment.bam	IFM23_S4alignment.bam	IFM24_S5alignment.bam	IFM26_S8alignment.bam	IFM27_S9alignment.bam	IFM53_S14_L001_alignment.bam	IFM56_S15alignment.bam	IFM57_S30_L002_alignment.bam
Cluster-10.526	0	0	0	0	0	0	0	0	0	0	1	0	0	73	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.527	0	0	0	0	0	0	3	0	0	0	0	0	51	0	0	0	0	0	0	0	183	0	0	288	0	0	0	1	2	0	0	1	0	342	7	0	92	1	107	0	0	73	0	0
Cluster-10.528	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.529	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.530	1	0	0	0	0	0	709	0	0	0	3	0	0	0	0	1	0	0	0	0	0	1	25	0	0	3	1	0	1	14236	0	2	6	1	0	0	1	0	1	0	3	0	2	0
Cluster-10.531	0	1	15	0	177	458	0	0	32	1	0	0	271	15	14	2	0	0	1	0	0	0	28	0	2	62	0	2	8	1	0	14	0	1	167	0	221	0	1	597	2	5	0	2
Cluster-10.532	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	10310	0	0	0	0	0	2	1	1	1	3	103	0	0	0
Cluster-10.533	0	0	0	0	0	1	266	0	0	1	0	0	0	4935	0	0	0	2	0	0	2	0	0	5	0	0	0	1	0	3	0	0	7	9	0	2	1	5	19	0	0	7	0	0
Cluster-10.534	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	11	0	662	0	2	0	3	4	0	5	1	33	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.535	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	837	0	0	0	0	0	0	103	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	205
Cluster-10.536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	24	156	6	19	285	0	0	0	0	0	0	0	0	1	0	0	0	0
Cluster-10.538	0	0	0	0	0	0	1	0	0	0	1641	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	13	0	3	0	1	0	0	2	0	0	0	0	0	0	0
Cluster-10.539	0	0	0	1	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	7	0	7	14	0	0	0	0	19	0	0	0	0	37	0	0	40	0	37	4	0	4	0	0
Cluster-10.540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0
Cluster-10.541	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.542	0	0	0	0	0	0	10	0	0	0	0	0	26	0	0	0	0	0	0	0	61	0	0	52	0	0	0	0	0	0	0	1	0	87	1	0	13	0	119	1	0	18	0	0
Cluster-10.543	0	0	43	0	0	8	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	9	4	0	0	1	0	0	0	0	0
Cluster-10.544	0	0	48	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.545	0	0	50	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Cluster-10.546	23	6	69	1	24	25	15	5	0	0	20	0	700	39	407	7	12	109	360	0	23	1	32	15	2	49	200	227	12	20	697	58	98	202	41	10	124	6	242	17	0	6	2	124
Cluster-10.547	0	0	0	0	38	25	52	46	12	0	0	0	11	56	0	1	4	66	0	0	30	77	0	15	20	1	10	18	21	2853	5	54	1	29	53	2	8	0	7	16	9	9	0	0
Cluster-10.548	0	0	372	1	0	2	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	1	0	0	106	6	0	1	0	0	0	0	2	0
Cluster-10.549	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	31	66	0	0	3	0	0	0	0	0	0	0	0	0	114	1	0	0
Cluster-10.550	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	107	1	0	22	0	0	11	9	0	0
Cluster-10.551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	313	417	0	0	165	0	0	0	5	238	0	0	0	1	0	0	0	0
Cluster-10.552	0	0	0	79	0	0	63	0	0	0	1	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Cluster-10.553	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	0	9647	0	0	0	1	1	2	3	0	0	2	145	0	0	0
Cluster-10.554	0	0	0	0	0	0	4	0	0	0	4	0	0	5	1	0	0	0	38	0	0	0	0	0	0	0	1	2	0	1	3	0	5	0	0	0	0	0	0	0	0	0	0	16
Cluster-10.555	0	0	5	0	380	0	0	0	2	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	5	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Cluster-10.556	0	0	0	1	0	0	1	9	0	0	1	0	0	3	2	0	0	0	69	0	0	0	0	0	9	2	1	7	0	0	13	1	5	0	1	0	0	0	0	0	25	0	0	6
Cluster-10.557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	587	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.559	0	0	0	0	0	0	2	0	0	0	0	0	5	317	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Cluster-10.560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1337	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.561	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Cluster-10.564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	523	0	0	0	0	0	0	0	0	137
Cluster-10.565	1	0	0	1	0	0	0	0	0	0	8	0	0	3	0	0	0	0	0	0	1	1	0	0	22	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Cluster-10.567	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.568	0	0	0	0	1	2912	0	1167	0	41	1	0	1	6	0	1	2	2	793	0	0	1	0	0	6	3	1	0	0	14	0	0	0	2	0	10	2	0	1	1	13	1	4	0
Cluster-10.569	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	3420	10	15	3	43	1	3	0	3	0	0	0	3	3	4	11	0	0	0
Cluster-10.570	0	0	67	0	0	9	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	0	0	0	0	0	0	0	0
Cluster-10.571	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	1	0	5198	0	0	0	0	8	0	9	0	0	1	0	0	0	0
Cluster-10.572	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	4	8	0	24	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.573	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0
Cluster-10.574	0	0	0	0	0	0	0	0	0	0	1557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	3	1	0	0	0	0	0	0	0	2	0	0	0	0	257
Cluster-10.575	0	0	0	0	0	0	0	0	0	62	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	28	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.576	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	99	0	0	0	0	0	0	0	178	0	0	0	0
Cluster-10.577	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	2	1	0	2	0	0	376	511	18	1	173	0	0	1	0	0	2	0	2	0	1	0	0	0
Cluster-10.578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0
Cluster-10.579	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	24	8	0	8	1	0	0	0	0	0	0	0	0	0	20	0	0	0
Cluster-10.580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1	1	0	0	0	20	0	0	0	0	0	6	0	0	0	0	0	0	0	0
Cluster-10.581	0	0	0	0	0	0	2	0	0	0	11	0	0	13	0	0	0	0	11	0	0	0	0	0	27	1	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.582	0	0	1	0	0	0	1	0	1	0	551	0	0	0	1	0	0	22	0	0	0	0	0	0	0	1	29	605	0	50	11	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.583	1	6	235	1	0	1	0	0	49	0	55	0	0	0	345	12	0	1	1426	0	0	1	0	0	0	1	0	0	0	1	0	1004	0	1	0	0	1	0	0	1	458	0	0	0
Cluster-10.584	0	0	0	0	1	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0
Cluster-10.585	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	2	0	0	0	21	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.586	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.587	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	13	0	0	0	0	1	0	0	24	0	0	0	0	16	0	5	7	0	24	0	0	3	0	0
Cluster-10.588	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	4	0	9	0	0	5	32	0	0	0	0	0	0	0	0	5	10	0	33	5	1	0	14	1	0	0
Cluster-10.589	0	0	0	0	0	1553	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
Cluster-10.590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	1	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0
Cluster-10.591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	115	0	0	453	0	0	0	0	0	0	7	0	0	46	0	0	0
Cluster-10.592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.593	5	3	107	0	137	7	146	2	0	0	218	0	94	23	55	9	28	23	139	0	30	0	33	24	0	14	158	420	195	33	17	57	0	365	281	0	59	4	8	25	0	4	0	86
Cluster-10.594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	6	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0
Cluster-10.595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	0	0	0	0	0	0	0	0	2	0	7	1	0	0	0	0	0	0	0	1	0	0	0
Cluster-10.596	0	0	0	0	0	0	0	0	0	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.597	0	0	1	0	16	1	1	0	3	0	0	0	2	15	0	0	0	2	0	0	482	0	0	1236	0	0	1	1	28	5	0	5	0	1586	26	3	1	8	794	4	1	1852	0	0
Cluster-10.598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
Cluster-10.599	0	0	296	0	0	1	1	0	0	0	1382	0	0	0	508	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.600	10	0	0	3	0	2	42	0	0	0	517	0	1	17	5	44	0	0	3814	0	1	5	0	0	0	0	0	2	2	154	3	6588	5	4	2	0	0	0	1	1	2	0	0	1077
Cluster-10.601	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	5	0	0	0	24	0	0	0	0	0	0	0	0	2	9	0	17	5	0	0	5	0	1	0
Cluster-10.602	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	13	0	0	0	0	0	0	0	0	29	0	0	0	2	0	0	0	0	0	0	0	0
Cluster-10.603	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	8	0	1	0	664	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Cluster-10.604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.605	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	3	7	0	2	0	0	0	26	0	0	0	0	0	0	0	5	1	5	0	3	2	0	6	4	0	0	0
Cluster-10.606	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.608	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	70	9	0	0	2121	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.609	16	0	0	0	0	1	0	2	0	4	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	34	11	0	0	2298	0	0	0
Cluster-10.610	0	0	0	0	0	0	1	0	0	25	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.611	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	122	0	0	0	0	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	23	0	48	0	140
Cluster-10.612	107	1	1	96	212	73	272	42	7	52	167	1	13	98	68	171	46	0	6	0	18	154	36	3	1420	0	81	1287	3	12	200	12	187	67	2	0	1	1	0	0	0	119	266	36
Cluster-10.613	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	4	0	0	0	0	0	0	0	0	0	0	221	0	0	0
Cluster-10.614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	1	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.615	0	0	25	0	0	0	0	56	1	0	0	0	0	0	8	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	120	0	0	0	0	0	0	2	1669	0	0	0	0
Cluster-10.616	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	49	0	37	1	0	1	0	0	319	1	0	1	411	0	151	4	0	392	0	0	55	0	0
Cluster-10.617	1	0	35	1	1	3	2	1	2	0	6	0	69	2	13	0	1	1	7	0	191	0	18	168	9	8	6	5	2	43	2	4	2	698	0	0	4	1	399	3	2	1	1	0
Cluster-10.618	99	7	127	22	212	332	212	132	57	46	357	0	67	171	59	47	39	208	50	0	69	243	95	57	120	11	67	133	73	1730	58	241	2	138	187	27	95	50	137	52	22	69	37	97
Cluster-10.619	5	0	0	0	0	0	0	0	0	0	19	0	0	0	1	0	2	0	137	0	2	1	0	0	57	0	1	2	0	2	4	5	4	0	1	0	0	0	0	0	0	2	0	10
Cluster-10.620	2	0	17	0	2	5	2	0	1	0	7	0	13	0	7	0	0	3	14	0	1	0	0	1	49	1	5	18	3	298	16	5	0	12	0	4	12	0	9	7	2	1	0	0
Cluster-10.621	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Cluster-10.622	0	0	0	0	167	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	17	0	0	0	0	0	913	3147	0	8	520	1	0	0	1	1	136	1	0	0	580	0	0	0
Cluster-10.623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	593	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	34	0	0	0	0	0	0	0	0	0
Cluster-10.625	272	0	0	2	0	18	0	1	1	0	81	0	0	0	0	0	0	0	2	0	0	0	0	0	577	2	0	1	1	3	5	3	0	0	0	0	0	1	0	0	13	0	0	8
Cluster-10.626	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	30	0	0	0	0
Cluster-10.627	4	0	34	0	0	21	11	6	9	0	20	0	35	4	20	1	6	11	27	0	10	0	0	8	139	6	14	51	5	872	39	20	6	40	3	5	46	8	31	9	19	2	0	0
Cluster-10.628	0	0	1	0	0	12	0	0	0	0	0	0	0	41	1	0	0	0	4	0	0	0	0	3	2	2	0	1	0	8	0	1	0	3	0	0	2	0	8	0	1	0	0	0
Cluster-10.629	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	0	14	4	0	2	0	2	0	0	1	0	2	0	0	1	0	0
Cluster-10.630	0	0	0	0	4	0	0	1	1	0	0	0	22	0	1	0	0	0	0	0	0	0	26	0	0	0	14	34	0	0	10	0	0	0	0	8	87	14	0	7	0	0	0	0
Cluster-10.631	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Cluster-10.632	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	13	0	0	0	0	0	0	0	0	0
Cluster-10.633	3	0	10	27	4	12	8	1	2	41	137	0	1	19	63	31	9	28	7507	1	0	3	15	0	47	24	13	38	2	27	39	165	25	2	0	0	2	2	5	1	17	0	2	703
Cluster-10.634	0	0	0	0	0	2	0	1	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	4	0	3	0	0	4	30	0	0	0	0	41	1	0	0
Cluster-10.635	0	0	0	3	1	0	25	0	0	0	1	0	4	0	0	11	1	1	2406	0	2	0	0	4	6	0	2	50	59	0	3	1916	1	6	3	2	2	0	5	0	1	0	1	1
Cluster-10.636	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.637	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.638	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0	0	0	6	0	4	0	0	2	18	0	0	0	0	117	0	0	0	5	3	0	23	0	2	7	2	1	0	0
Cluster-10.639	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Cluster-10.640	0	0	33	0	0	5	0	0	0	0	50	0	0	0	8	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	14
Cluster-10.641	1	0	18	0	0	1	2	0	2	0	75	0	2	4	1	0	0	4	4	0	2	0	0	2	11	1	2	13	1	32	9	2	0	3	0	0	6	0	0	3	6	1	0	0
Cluster-10.642	177	0	331	1	20	12	7	26	7	127	995	0	22	19	188	6	5	5	112	0	10	1	158	14	29	0	10	23	16	94	16	101	0	20	94	0	15	113	29	6	0	4	25	256
Cluster-10.643	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	1	17	0	1	0	1	0	0	4	0	0	33	0	0	0	0
Cluster-10.644	0	0	0	0	0	0	0	0	0	0	43	0	0	1	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Cluster-10.645	1	0	4	0	0	0	4	0	0	0	94	0	1	0	3	0	0	0	68	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	1	0	2	1	1	0	0	1	0	1
Cluster-10.646	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Cluster-10.647	0	0	4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	12	0	0	0	0	0
Cluster-10.648	0	0	36	0	4	1	3	9	1	68	4	0	0	9	0	8	1	6	0	0	9	0	0	3	18	0	8	32	12	21	1	25	0	9	0	0	24	0	9	19	13	4	1	0
Cluster-10.649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.650	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	50
Cluster-10.651	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Cluster-10.652	0	9	0	0	6	0	0	0	0	0	0	0	198	7	0	0	0	0	1	0	0	0	0	0	9	44	0	0	1	1761	0	8	0	0	0	0	21	0	0	0	0	0	0	0
Cluster-10.653	0	0	0	0	0	33	223	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	62	99	0	1	9	0	0	0	0	45	1	0	0	18	0	0
Cluster-10.654	0	0	3	0	5	0	20	0	0	0	68	0	0	0	0	17	0	0	309	0	1	12	10	0	0	0	3	0	1	0	3	331	0	2	0	0	0	3	0	0	0	0	0	77
Cluster-10.655	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	46	0	0	0	0	0	25	1	0	0	5	972	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Cluster-10.656	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	19	0	0	0	0	0	360	0	0	0	105	186	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Cluster-10.657	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	2025	0	0	0	1	1	0	0	0	0	0	4	0	289	0	0	0	0	0	0	0	0	0	1	0	856
Cluster-10.658	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
Cluster-10.659	0	0	0	0	0	1	1	105	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	5	9	3	18	1	0	0	0	1	58	0	0	0	3	81	0	0	0
Cluster-10.660	0	0	25	4	20	13	20	4	3	29	41	0	7	6	5	5	8	14	15	0	2	18	13	18	39	60	164	103	161	585	56	26	0	28	183	793	43	13	59	40	467	9	22	1
Cluster-10.661	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	2	0	0	0	0	15	1	1	0	0	0	0	1	0	1	28	0	0	0	0
